date;00;01;02;03;04;05;06;07;08;09;10;11;12;13;14;15;16;17;18;19;20;21;22;23
2019-03-12;15.0;19.0;13.0;8.0;18.0;17.0;11.0;13.0;12.0;23.0;22.0;22.0;22.0;10.0;6.0;5.0;5.0;5.0;4.0;3.0;7.0;3.0;10.0;15.0
2019-03-13;10.0;11.0;10.0;12.0;12.0;14.0;7.0;6.0;15.0;13.0;24.0;21.0;19.0;6.0;7.0;4.0;1.0;4.0;6.0;3.0;2.0;6.0;7.0;5.0
2019-03-14;10.0;10.0;5.0;8.0;9.0;8.0;7.0;17.0;11.0;17.0;13.0;18.0;11.0;14.0;8.0;5.0;2.0;3.0;7.0;8.0;3.0;8.0;8.0;8.0
2019-03-15;13.0;18.0;12.0;12.0;6.0;10.0;15.0;13.0;6.0;11.0;16.0;14.0;9.0;4.0;3.0;5.0;5.0;2.0;1.0;2.0;3.0;4.0;3.0;5.0
2019-03-16;11.0;14.0;17.0;8.0;7.0;6.0;13.0;6.0;20.0;14.0;22.0;7.0;16.0;9.0;5.0;;3.0;3.0;3.0;1.0;4.0;9.0;11.0;11.0
2019-03-17;9.0;14.0;16.0;14.0;13.0;15.0;17.0;14.0;20.0;12.0;16.0;23.0;7.0;8.0;5.0;4.0;3.0;4.0;4.0;6.0;6.0;6.0;9.0;15.0
2019-03-18;8.0;6.0;3.0;13.0;6.0;8.0;11.0;8.0;6.0;10.0;15.0;11.0;10.0;12.0;4.0;2.0;8.0;2.0;7.0;1.0;3.0;4.0;5.0;6.0
2019-03-19;5.0;11.0;16.0;4.0;7.0;14.0;10.0;7.0;16.0;8.0;17.0;8.0;7.0;10.0;4.0;7.0;2.0;2.0;6.0;5.0;2.0;7.0;6.0;10.0
2019-03-20;5.0;6.0;4.0;8.0;5.0;8.0;7.0;6.0;3.0;1.0;;;;;;;;;;;;7.0;;
2019-03-21;;;;;;;;;;;;;;;;;;;;;1.0;6.0;3.0;6.0
2019-03-22;2.0;2.0;1.0;2.0;5.0;8.0;7.0;4.0;;6.0;9.0;10.0;9.0;5.0;8.0;8.0;3.0;;2.0;;1.0;5.0;2.0;9.0
2019-03-23;10.0;10.0;8.0;5.0;5.0;4.0;7.0;5.0;11.0;10.0;12.0;8.0;16.0;6.0;6.0;5.0;3.0;3.0;5.0;4.0;1.0;4.0;2.0;9.0
2019-03-24;5.0;6.0;13.0;11.0;6.0;5.0;3.0;12.0;10.0;13.0;11.0;16.0;13.0;7.0;6.0;3.0;4.0;6.0;4.0;2.0;4.0;3.0;3.0;4.0
2019-03-25;6.0;5.0;6.0;5.0;10.0;9.0;6.0;5.0;10.0;8.0;5.0;12.0;8.0;7.0;8.0;12.0;6.0;2.0;2.0;2.0;4.0;5.0;6.0;1.0
2019-03-26;5.0;10.0;7.0;3.0;5.0;9.0;8.0;5.0;10.0;9.0;13.0;10.0;9.0;8.0;7.0;4.0;6.0;6.0;2.0;;1.0;3.0;5.0;6.0
2019-03-27;9.0;3.0;1.0;3.0;5.0;5.0;3.0;7.0;6.0;7.0;8.0;12.0;11.0;4.0;9.0;7.0;5.0;4.0;7.0;3.0;1.0;1.0;5.0;6.0
2019-03-28;5.0;4.0;3.0;5.0;4.0;4.0;11.0;8.0;14.0;8.0;8.0;13.0;6.0;5.0;9.0;3.0;5.0;2.0;1.0;4.0;4.0;3.0;2.0;9.0
2019-03-29;8.0;4.0;3.0;8.0;2.0;6.0;12.0;7.0;11.0;12.0;9.0;4.0;8.0;9.0;7.0;7.0;1.0;2.0;4.0;6.0;2.0;5.0;6.0;6.0
2019-03-30;1.0;3.0;12.0;6.0;5.0;9.0;3.0;8.0;5.0;11.0;13.0;5.0;9.0;2.0;9.0;9.0;13.0;2.0;1.0;6.0;3.0;4.0;8.0;2.0
2019-03-31;4.0;10.0;;11.0;6.0;7.0;3.0;8.0;12.0;11.0;7.0;13.0;3.0;5.0;4.0;2.0;2.0;3.0;2.0;3.0;2.0;6.0;8.0;7.0
2019-04-01;2.0;3.0;8.0;9.0;5.0;2.0;7.0;10.0;5.0;14.0;9.0;13.0;5.0;6.0;4.0;3.0;4.0;2.0;4.0;5.0;5.0;6.0;6.0;10.0
2019-04-02;7.0;10.0;13.0;6.0;12.0;14.0;10.0;14.0;21.0;13.0;22.0;18.0;9.0;23.0;5.0;5.0;14.0;36.0;5.0;4.0;4.0;9.0;20.0;10.0
2019-04-03;13.0;9.0;17.0;18.0;19.0;9.0;9.0;18.0;23.0;20.0;22.0;16.0;20.0;11.0;9.0;5.0;4.0;3.0;1.0;2.0;;6.0;3.0;1.0
2019-04-04;7.0;8.0;4.0;10.0;9.0;7.0;13.0;9.0;9.0;15.0;13.0;11.0;12.0;7.0;4.0;13.0;3.0;5.0;1.0;2.0;1.0;5.0;5.0;11.0
2019-04-05;6.0;6.0;8.0;7.0;2.0;5.0;13.0;8.0;12.0;17.0;15.0;11.0;10.0;13.0;7.0;7.0;7.0;4.0;1.0;1.0;;5.0;4.0;9.0
2019-04-06;10.0;8.0;7.0;14.0;11.0;18.0;9.0;18.0;17.0;19.0;16.0;15.0;16.0;19.0;13.0;7.0;10.0;47.0;5.0;5.0;13.0;5.0;9.0;3.0
2019-04-07;5.0;12.0;17.0;17.0;11.0;14.0;13.0;16.0;20.0;52.0;20.0;14.0;12.0;12.0;12.0;8.0;82.0;8.0;6.0;2.0;2.0;4.0;1.0;4.0
2019-04-08;10.0;17.0;3.0;8.0;14.0;8.0;8.0;12.0;14.0;20.0;17.0;18.0;9.0;7.0;15.0;15.0;8.0;6.0;5.0;5.0;1.0;5.0;4.0;4.0
2019-04-09;11.0;13.0;11.0;7.0;11.0;10.0;21.0;16.0;15.0;13.0;23.0;11.0;7.0;4.0;15.0;13.0;4.0;2.0;2.0;3.0;4.0;5.0;5.0;7.0
2019-04-10;15.0;16.0;15.0;19.0;12.0;14.0;19.0;18.0;22.0;26.0;22.0;18.0;19.0;12.0;6.0;6.0;4.0;3.0;1.0;5.0;10.0;3.0;8.0;13.0
2019-04-11;12.0;13.0;10.0;10.0;8.0;10.0;15.0;24.0;25.0;22.0;23.0;20.0;12.0;22.0;10.0;17.0;10.0;5.0;;3.0;3.0;7.0;13.0;22.0
2019-04-12;18.0;15.0;18.0;15.0;14.0;15.0;14.0;23.0;28.0;32.0;23.0;21.0;14.0;12.0;15.0;4.0;9.0;7.0;3.0;3.0;8.0;6.0;12.0;14.0
2019-04-13;16.0;22.0;10.0;14.0;11.0;21.0;22.0;27.0;23.0;21.0;22.0;38.0;18.0;6.0;10.0;4.0;2.0;7.0;4.0;5.0;7.0;2.0;9.0;11.0
2019-04-14;16.0;18.0;15.0;16.0;24.0;22.0;20.0;20.0;39.0;15.0;29.0;28.0;27.0;13.0;3.0;5.0;4.0;3.0;7.0;9.0;4.0;3.0;19.0;12.0
2019-04-15;18.0;14.0;23.0;14.0;21.0;27.0;23.0;28.0;33.0;28.0;31.0;23.0;27.0;15.0;12.0;38.0;14.0;5.0;6.0;5.0;3.0;7.0;20.0;12.0
2019-04-16;13.0;9.0;14.0;8.0;15.0;18.0;17.0;23.0;18.0;12.0;16.0;17.0;18.0;11.0;12.0;3.0;9.0;2.0;2.0;2.0;2.0;1.0;1.0;5.0
2019-04-17;7.0;15.0;4.0;13.0;12.0;12.0;12.0;18.0;33.0;28.0;24.0;38.0;23.0;14.0;8.0;11.0;5.0;7.0;6.0;1.0;10.0;8.0;14.0;28.0
2019-04-18;29.0;28.0;31.0;30.0;26.0;38.0;38.0;34.0;39.0;38.0;42.0;33.0;25.0;15.0;21.0;11.0;8.0;4.0;4.0;9.0;19.0;61.0;18.0;21.0
2019-04-19;28.0;40.0;31.0;19.0;29.0;37.0;33.0;27.0;36.0;35.0;24.0;17.0;13.0;22.0;23.0;8.0;8.0;2.0;7.0;3.0;10.0;7.0;17.0;19.0
2019-04-20;31.0;32.0;38.0;30.0;32.0;46.0;40.0;53.0;58.0;59.0;56.0;40.0;25.0;29.0;21.0;13.0;13.0;7.0;6.0;8.0;6.0;8.0;13.0;25.0
2019-04-21;46.0;39.0;54.0;41.0;51.0;45.0;54.0;60.0;78.0;49.0;32.0;24.0;22.0;8.0;17.0;13.0;6.0;10.0;8.0;6.0;6.0;7.0;17.0;28.0
2019-04-22;25.0;28.0;27.0;16.0;12.0;11.0;20.0;24.0;43.0;45.0;33.0;36.0;27.0;13.0;8.0;5.0;4.0;4.0;1.0;4.0;8.0;16.0;18.0;32.0
2019-04-23;39.0;29.0;41.0;30.0;22.0;38.0;43.0;53.0;58.0;57.0;50.0;28.0;29.0;20.0;17.0;11.0;7.0;8.0;5.0;6.0;4.0;5.0;16.0;29.0
2019-04-24;38.0;45.0;47.0;39.0;42.0;46.0;59.0;58.0;56.0;64.0;62.0;41.0;34.0;23.0;17.0;16.0;7.0;5.0;5.0;8.0;6.0;13.0;23.0;30.0
2019-04-25;34.0;39.0;39.0;38.0;43.0;41.0;66.0;53.0;74.0;60.0;47.0;40.0;27.0;21.0;15.0;6.0;5.0;8.0;7.0;11.0;8.0;13.0;3.0;27.0
2019-04-26;30.0;35.0;41.0;36.0;57.0;48.0;41.0;58.0;62.0;59.0;51.0;44.0;24.0;22.0;33.0;16.0;17.0;9.0;12.0;7.0;13.0;17.0;33.0;43.0
2019-04-27;28.0;39.0;39.0;42.0;41.0;59.0;53.0;58.0;61.0;43.0;51.0;21.0;15.0;11.0;9.0;7.0;7.0;5.0;3.0;3.0;10.0;12.0;13.0;16.0
2019-04-28;15.0;28.0;23.0;33.0;23.0;45.0;42.0;37.0;38.0;30.0;37.0;38.0;17.0;15.0;21.0;13.0;11.0;9.0;15.0;5.0;3.0;10.0;9.0;14.0
2019-04-29;12.0;11.0;16.0;16.0;28.0;24.0;31.0;39.0;27.0;34.0;26.0;28.0;12.0;9.0;12.0;10.0;5.0;9.0;3.0;5.0;8.0;6.0;7.0;7.0
2019-04-30;11.0;20.0;23.0;21.0;13.0;26.0;33.0;29.0;41.0;22.0;43.0;26.0;22.0;23.0;20.0;17.0;5.0;11.0;8.0;5.0;5.0;7.0;12.0;18.0
2019-05-01;9.0;20.0;20.0;22.0;16.0;26.0;36.0;40.0;35.0;45.0;29.0;28.0;16.0;25.0;17.0;7.0;8.0;9.0;8.0;5.0;8.0;9.0;7.0;11.0
2019-05-02;13.0;18.0;14.0;28.0;25.0;26.0;19.0;31.0;38.0;30.0;21.0;21.0;8.0;8.0;14.0;11.0;10.0;5.0;9.0;9.0;8.0;5.0;6.0;8.0
2019-05-03;18.0;22.0;18.0;20.0;23.0;26.0;44.0;47.0;35.0;43.0;31.0;12.0;15.0;9.0;14.0;11.0;4.0;7.0;3.0;2.0;6.0;8.0;11.0;10.0
2019-05-04;14.0;18.0;12.0;8.0;23.0;29.0;31.0;44.0;38.0;48.0;33.0;33.0;17.0;14.0;14.0;10.0;11.0;5.0;7.0;2.0;5.0;5.0;4.0;15.0
2019-05-05;19.0;24.0;23.0;23.0;20.0;21.0;39.0;45.0;55.0;43.0;38.0;20.0;10.0;16.0;12.0;16.0;8.0;5.0;3.0;7.0;1.0;10.0;11.0;14.0
2019-05-06;18.0;10.0;15.0;25.0;25.0;33.0;37.0;35.0;44.0;42.0;45.0;23.0;16.0;17.0;10.0;11.0;4.0;4.0;5.0;7.0;5.0;3.0;7.0;10.0
2019-05-07;20.0;18.0;14.0;22.0;25.0;28.0;40.0;64.0;55.0;30.0;34.0;17.0;15.0;25.0;9.0;13.0;5.0;1.0;9.0;5.0;4.0;12.0;16.0;14.0
2019-05-24;31.0;28.0;30.0;33.0;32.0;33.0;41.0;49.0;58.0;37.0;36.0;24.0;23.0;14.0;23.0;17.0;10.0;6.0;5.0;12.0;7.0;10.0;11.0;21.0
2019-05-25;21.0;28.0;25.0;30.0;23.0;40.0;43.0;33.0;41.0;42.0;34.0;29.0;25.0;15.0;14.0;18.0;9.0;14.0;11.0;4.0;15.0;12.0;20.0;22.0
2019-05-26;24.0;33.0;29.0;32.0;23.0;28.0;38.0;32.0;51.0;38.0;27.0;27.0;20.0;14.0;18.0;12.0;11.0;14.0;5.0;8.0;8.0;12.0;10.0;14.0
2019-05-27;13.0;21.0;26.0;30.0;35.0;30.0;45.0;50.0;44.0;55.0;33.0;34.0;21.0;18.0;24.0;17.0;11.0;15.0;7.0;7.0;4.0;12.0;16.0;16.0
2019-05-28;24.0;31.0;25.0;31.0;20.0;39.0;36.0;52.0;42.0;52.0;35.0;32.0;21.0;18.0;17.0;15.0;12.0;12.0;7.0;4.0;6.0;13.0;14.0;23.0
2019-05-29;18.0;22.0;29.0;20.0;37.0;38.0;44.0;43.0;46.0;53.0;31.0;29.0;16.0;30.0;20.0;15.0;11.0;9.0;7.0;5.0;8.0;8.0;21.0;15.0
2019-05-30;16.0;19.0;23.0;33.0;28.0;49.0;40.0;54.0;39.0;35.0;35.0;24.0;13.0;20.0;21.0;21.0;8.0;2.0;3.0;1.0;10.0;6.0;17.0;17.0
2019-05-31;31.0;29.0;20.0;19.0;27.0;35.0;50.0;42.0;61.0;41.0;40.0;20.0;8.0;14.0;21.0;17.0;8.0;11.0;8.0;7.0;8.0;8.0;16.0;30.0
2019-06-01;16.0;36.0;24.0;40.0;33.0;43.0;51.0;45.0;39.0;53.0;32.0;15.0;2.0;15.0;36.0;16.0;12.0;17.0;13.0;3.0;2.0;4.0;14.0;13.0
2019-06-02;23.0;25.0;30.0;29.0;37.0;48.0;60.0;77.0;63.0;69.0;22.0;12.0;28.0;26.0;34.0;17.0;13.0;8.0;8.0;2.0;5.0;3.0;18.0;21.0
2019-06-03;21.0;35.0;29.0;22.0;37.0;41.0;66.0;81.0;71.0;63.0;25.0;5.0;19.0;24.0;25.0;25.0;13.0;16.0;4.0;8.0;7.0;5.0;13.0;16.0
2019-06-04;23.0;31.0;26.0;43.0;55.0;65.0;61.0;72.0;69.0;50.0;48.0;31.0;34.0;29.0;30.0;17.0;16.0;6.0;7.0;11.0;5.0;10.0;16.0;17.0
2019-06-05;26.0;32.0;34.0;31.0;40.0;53.0;68.0;70.0;72.0;51.0;32.0;28.0;43.0;40.0;31.0;23.0;12.0;8.0;8.0;2.0;2.0;9.0;9.0;22.0
2019-06-06;20.0;18.0;36.0;27.0;48.0;58.0;71.0;83.0;68.0;52.0;42.0;30.0;31.0;42.0;31.0;15.0;13.0;9.0;8.0;10.0;4.0;7.0;11.0;9.0
2019-06-07;18.0;34.0;28.0;42.0;58.0;64.0;107.0;113.0;126.0;112.0;87.0;67.0;41.0;;;;;;;;;;;
2019-06-14;;;;;;;;;;;;2.0;;;;;;;;;;;;
2019-06-17;;;;;;;;;14.0;66.0;28.0;10.0;3.0;16.0;16.0;20.0;10.0;6.0;8.0;3.0;2.0;8.0;13.0;31.0
2019-06-18;20.0;47.0;43.0;45.0;45.0;56.0;61.0;46.0;;;;13.0;11.0;13.0;4.0;9.0;12.0;6.0;3.0;3.0;9.0;11.0;17.0;16.0
2019-06-19;20.0;25.0;28.0;28.0;37.0;39.0;63.0;49.0;54.0;39.0;36.0;25.0;27.0;34.0;27.0;27.0;13.0;7.0;8.0;4.0;4.0;10.0;16.0;18.0
2019-06-20;24.0;20.0;28.0;29.0;32.0;44.0;55.0;60.0;42.0;42.0;29.0;21.0;29.0;15.0;14.0;10.0;2.0;2.0;6.0;6.0;6.0;4.0;22.0;31.0
2019-06-21;18.0;26.0;34.0;43.0;50.0;57.0;46.0;57.0;54.0;37.0;41.0;11.0;13.0;5.0;8.0;10.0;14.0;13.0;5.0;1.0;6.0;14.0;9.0;20.0
2019-06-22;17.0;21.0;27.0;39.0;65.0;41.0;33.0;70.0;53.0;60.0;49.0;25.0;8.0;5.0;22.0;20.0;16.0;2.0;4.0;10.0;1.0;5.0;23.0;25.0
2019-06-23;27.0;31.0;33.0;31.0;38.0;37.0;57.0;56.0;72.0;48.0;24.0;4.0;12.0;21.0;22.0;17.0;6.0;9.0;4.0;9.0;4.0;4.0;9.0;19.0
2019-06-24;24.0;35.0;31.0;52.0;32.0;43.0;35.0;57.0;64.0;67.0;32.0;16.0;15.0;20.0;26.0;18.0;17.0;14.0;8.0;4.0;5.0;12.0;18.0;33.0
2019-06-25;31.0;31.0;36.0;38.0;38.0;47.0;45.0;63.0;58.0;46.0;32.0;14.0;20.0;28.0;38.0;32.0;23.0;19.0;11.0;12.0;6.0;18.0;19.0;18.0
2019-06-26;7.0;26.0;34.0;41.0;59.0;53.0;59.0;55.0;32.0;39.0;46.0;22.0;21.0;32.0;25.0;34.0;25.0;19.0;10.0;15.0;11.0;19.0;18.0;20.0
2019-06-27;17.0;14.0;24.0;28.0;38.0;50.0;41.0;62.0;62.0;37.0;27.0;38.0;31.0;40.0;44.0;30.0;22.0;17.0;15.0;13.0;9.0;10.0;21.0;31.0
2019-06-28;24.0;16.0;15.0;16.0;41.0;33.0;37.0;38.0;30.0;31.0;30.0;30.0;32.0;23.0;27.0;19.0;13.0;11.0;21.0;4.0;4.0;8.0;22.0;11.0
2019-06-29;19.0;29.0;12.0;29.0;28.0;51.0;47.0;57.0;45.0;48.0;25.0;35.0;22.0;43.0;36.0;26.0;23.0;14.0;9.0;6.0;10.0;9.0;11.0;24.0
2019-06-30;21.0;29.0;33.0;42.0;28.0;39.0;36.0;39.0;51.0;51.0;33.0;26.0;30.0;24.0;29.0;28.0;26.0;19.0;11.0;7.0;7.0;9.0;21.0;24.0
2019-07-01;29.0;34.0;30.0;27.0;29.0;35.0;48.0;52.0;39.0;35.0;41.0;33.0;21.0;25.0;21.0;24.0;12.0;12.0;9.0;5.0;11.0;14.0;11.0;24.0
2019-07-02;28.0;28.0;38.0;30.0;41.0;40.0;50.0;53.0;41.0;32.0;31.0;32.0;19.0;20.0;23.0;19.0;35.0;7.0;9.0;7.0;8.0;11.0;20.0;29.0
2019-07-03;21.0;31.0;52.0;57.0;58.0;54.0;43.0;57.0;72.0;41.0;25.0;30.0;18.0;23.0;23.0;15.0;12.0;10.0;6.0;1.0;6.0;13.0;13.0;26.0
2019-07-04;10.0;24.0;38.0;31.0;32.0;40.0;32.0;38.0;35.0;40.0;22.0;20.0;17.0;26.0;12.0;16.0;11.0;4.0;6.0;11.0;6.0;10.0;17.0;13.0
2019-07-05;28.0;35.0;35.0;35.0;34.0;48.0;39.0;44.0;37.0;35.0;15.0;14.0;15.0;15.0;14.0;16.0;12.0;15.0;6.0;8.0;3.0;13.0;11.0;15.0
2019-07-06;28.0;29.0;35.0;34.0;37.0;47.0;27.0;50.0;37.0;29.0;26.0;17.0;19.0;15.0;27.0;11.0;6.0;9.0;8.0;6.0;10.0;19.0;11.0;19.0
2019-07-07;28.0;43.0;38.0;45.0;33.0;34.0;36.0;40.0;43.0;23.0;20.0;22.0;9.0;18.0;14.0;8.0;14.0;9.0;7.0;10.0;7.0;12.0;11.0;24.0
2019-07-08;31.0;47.0;48.0;32.0;34.0;30.0;30.0;31.0;41.0;27.0;22.0;8.0;6.0;12.0;13.0;11.0;12.0;13.0;3.0;6.0;17.0;8.0;19.0;13.0
2019-07-09;19.0;23.0;20.0;30.0;26.0;25.0;29.0;34.0;49.0;32.0;33.0;19.0;19.0;9.0;8.0;9.0;11.0;7.0;8.0;7.0;5.0;12.0;16.0;31.0
2019-07-10;21.0;27.0;28.0;30.0;27.0;20.0;22.0;35.0;37.0;34.0;27.0;21.0;11.0;9.0;19.0;16.0;8.0;12.0;8.0;6.0;8.0;14.0;14.0;19.0
2019-07-11;34.0;27.0;28.0;29.0;19.0;29.0;24.0;41.0;28.0;14.0;22.0;14.0;18.0;12.0;13.0;13.0;14.0;14.0;10.0;7.0;14.0;14.0;23.0;24.0
2019-07-12;29.0;31.0;11.0;25.0;39.0;34.0;27.0;26.0;16.0;32.0;24.0;15.0;22.0;24.0;23.0;16.0;16.0;6.0;11.0;11.0;13.0;12.0;23.0;21.0
2019-07-13;25.0;36.0;38.0;19.0;19.0;16.0;21.0;20.0;35.0;27.0;22.0;11.0;8.0;21.0;25.0;23.0;21.0;19.0;12.0;10.0;16.0;9.0;14.0;25.0
2019-07-14;39.0;52.0;47.0;54.0;36.0;43.0;45.0;44.0;54.0;53.0;15.0;16.0;18.0;21.0;21.0;20.0;12.0;15.0;7.0;8.0;15.0;11.0;7.0;24.0
2019-07-15;24.0;25.0;35.0;20.0;40.0;25.0;30.0;33.0;36.0;30.0;13.0;14.0;17.0;11.0;18.0;17.0;21.0;6.0;8.0;6.0;10.0;10.0;24.0;13.0
2019-07-16;18.0;26.0;33.0;22.0;35.0;36.0;29.0;23.0;30.0;17.0;12.0;22.0;14.0;19.0;20.0;16.0;14.0;10.0;8.0;15.0;6.0;11.0;17.0;20.0
2019-07-17;25.0;13.0;29.0;22.0;31.0;42.0;36.0;37.0;27.0;21.0;25.0;16.0;14.0;9.0;4.0;12.0;15.0;17.0;11.0;8.0;4.0;14.0;14.0;9.0
2019-07-18;34.0;34.0;46.0;37.0;35.0;32.0;35.0;29.0;21.0;22.0;28.0;21.0;12.0;13.0;16.0;10.0;14.0;6.0;7.0;7.0;9.0;17.0;29.0;29.0
2019-07-19;20.0;20.0;32.0;29.0;31.0;32.0;37.0;30.0;27.0;23.0;20.0;13.0;17.0;14.0;12.0;15.0;15.0;12.0;15.0;13.0;15.0;21.0;12.0;23.0
2019-07-20;27.0;36.0;19.0;27.0;24.0;35.0;30.0;19.0;22.0;26.0;25.0;15.0;21.0;14.0;18.0;13.0;9.0;14.0;8.0;12.0;12.0;23.0;27.0;38.0
2019-07-21;26.0;45.0;44.0;19.0;33.0;27.0;23.0;36.0;15.0;23.0;25.0;30.0;14.0;12.0;10.0;17.0;12.0;11.0;23.0;19.0;18.0;12.0;40.0;33.0
2019-07-22;36.0;44.0;40.0;32.0;35.0;41.0;46.0;28.0;21.0;26.0;36.0;20.0;17.0;12.0;17.0;6.0;8.0;8.0;19.0;10.0;15.0;16.0;27.0;26.0
2019-07-23;32.0;50.0;33.0;27.0;30.0;34.0;30.0;24.0;25.0;27.0;33.0;20.0;18.0;22.0;19.0;14.0;13.0;11.0;4.0;5.0;16.0;13.0;19.0;32.0
2019-07-24;40.0;55.0;60.0;50.0;48.0;40.0;44.0;34.0;25.0;20.0;28.0;22.0;20.0;21.0;14.0;14.0;7.0;8.0;16.0;14.0;12.0;26.0;33.0;34.0
2019-07-25;41.0;52.0;48.0;31.0;32.0;16.0;;;;;;;;;;;;;;;;;;
2019-07-30;;;;;;;;;;;;;;;;;;;;;;;;15.0
2019-07-31;52.0;81.0;58.0;51.0;43.0;50.0;27.0;20.0;25.0;26.0;18.0;16.0;6.0;9.0;16.0;17.0;14.0;7.0;12.0;11.0;7.0;17.0;24.0;24.0
2019-08-01;53.0;69.0;63.0;74.0;35.0;58.0;42.0;20.0;28.0;21.0;18.0;24.0;16.0;10.0;6.0;12.0;6.0;13.0;10.0;13.0;7.0;21.0;18.0;24.0
